ticket_id,account_contact,ticket_status,ticket_priority,first_response_time,time_to_resolution,customer_satisfaction_rating
2560,aharmon@example.com,Pending Customer Response,Critical,2023-06-01 06:01:51,,
2561,cmay@example.com,Pending Customer Response,Medium,2023-06-01 11:50:52,,
2562,matthew99@example.org,Pending Customer Response,Low,2023-05-31 23:38:52,,
2563,anthonywest@example.org,Pending Customer Response,Low,2023-06-01 11:22:54,,
2564,nicholasgutierrez@example.org,Open,Medium,,,
2565,cardenasdavid@example.org,Open,High,,,
2566,sarah55@example.org,Pending Customer Response,Low,2023-06-01 08:06:58,,
2567,miranda36@example.org,Open,Medium,,,
2568,maria50@example.net,Closed,High,2023-06-01 02:23:02,2023-06-01 01:46:02,1.0
2569,stephanieschroeder@example.org,Open,High,,,
2570,lisarocha@example.net,Pending Customer Response,High,2023-06-01 11:31:06,,
2571,nclark@example.com,Pending Customer Response,High,2023-06-01 14:06:07,,
2572,schmidtwilliam@example.net,Pending Customer Response,Medium,2023-06-01 17:37:08,,
2573,derrickstone@example.com,Open,Critical,,,
2574,hamiltonkatie@example.com,Closed,Critical,2023-06-01 02:24:11,2023-06-01 10:16:11,1.0
2575,danielwarner@example.net,Open,Medium,,,
2576,smithjoan@example.com,Closed,High,2023-06-01 07:01:13,2023-06-01 05:25:13,4.0
2577,pmckenzie@example.org,Open,Low,,,
2578,cmiranda@example.net,Pending Customer Response,Low,2023-06-01 03:50:15,,
2579,katherine04@example.net,Pending Customer Response,High,2023-06-01 18:04:17,,
2580,michellehowell@example.org,Closed,Medium,2023-06-01 18:26:18,2023-06-01 05:12:18,3.0
2581,hayesfelicia@example.net,Pending Customer Response,Critical,2023-06-01 22:18:19,,
2582,qthompson@example.net,Open,Low,,,
2583,wyatt10@example.org,Open,High,,,
2584,shannonjohnson@example.org,Pending Customer Response,High,2023-06-01 19:00:22,,
2585,vmiller@example.org,Open,Low,,,
2586,wdixon@example.org,Open,Medium,,,
2587,nfernandez@example.com,Closed,Medium,2023-06-01 11:47:26,2023-06-01 17:34:26,5.0
2588,wsanchez@example.com,Closed,Low,2023-06-01 10:28:28,2023-06-01 07:05:28,5.0
2589,lopezdenise@example.net,Closed,Low,2023-06-01 11:35:28,2023-06-01 06:51:28,2.0
2590,valeriemiller@example.net,Closed,Medium,2023-06-01 02:45:30,2023-06-01 15:31:30,4.0
2591,smithbrandon@example.com,Closed,Low,2023-06-01 04:06:31,2023-06-01 00:52:31,3.0
2592,christina33@example.org,Pending Customer Response,Low,2023-06-01 04:10:33,,
2593,bradleyjackson@example.com,Pending Customer Response,Low,2023-06-01 08:03:34,,
2594,johnnyyoung@example.com,Pending Customer Response,Low,2023-06-01 12:38:35,,
2595,cassandra33@example.com,Open,Low,,,
2596,courtneyjones@example.org,Pending Customer Response,High,2023-06-01 02:09:38,,
2597,ilee@example.net,Closed,Low,2023-06-01 02:02:39,2023-06-01 08:57:39,1.0
2598,gmurray@example.com,Pending Customer Response,Critical,2023-06-01 22:11:41,,
2599,chavezerica@example.com,Open,Medium,,,
2600,karenharris@example.com,Pending Customer Response,Medium,2023-06-01 04:12:43,,
2601,vaustin@example.com,Open,Medium,,,
2602,floresbethany@example.net,Pending Customer Response,Medium,2023-06-01 13:07:46,,
2603,rangelshelley@example.net,Pending Customer Response,Medium,2023-06-01 21:07:47,,
2604,anthonyshort@example.com,Open,Low,,,
2605,michaelkennedy@example.com,Pending Customer Response,Critical,2023-06-01 19:30:49,,
2606,carolyn66@example.net,Pending Customer Response,Low,2023-06-01 03:58:50,,
2607,shelleywalker@example.org,Pending Customer Response,Critical,2023-06-01 04:44:52,,
2608,lcarter@example.net,Closed,Low,2023-06-01 10:59:53,2023-06-01 19:53:53,3.0
2609,joanna37@example.com,Pending Customer Response,Low,2023-06-01 14:40:55,,
2610,klove@example.org,Closed,Low,2023-06-01 04:29:57,2023-06-01 10:15:57,4.0
2611,hallchristopher@example.com,Open,Medium,,,
2612,caleb52@example.com,Closed,High,2023-06-01 22:37:00,2023-06-01 22:01:00,1.0
2613,yromero@example.org,Closed,Critical,2023-06-01 04:36:01,2023-06-01 02:47:01,2.0
2614,alexhernandez@example.com,Open,Critical,,,
2615,michael59@example.org,Pending Customer Response,High,2023-06-01 21:37:05,,
2616,hannahacosta@example.net,Open,Low,,,
2617,perezamanda@example.org,Open,High,,,
2618,emily67@example.org,Pending Customer Response,Critical,2023-06-01 17:30:07,,
2619,jennifer03@example.net,Closed,Critical,2023-06-01 21:37:09,2023-06-01 04:22:09,3.0
2620,joshuaclark@example.org,Pending Customer Response,Critical,2023-06-01 00:59:10,,
2621,freemandaniel@example.org,Open,High,,,
2622,rogerosborn@example.com,Closed,Low,2023-06-01 19:09:13,2023-06-01 09:01:13,5.0
2623,julia46@example.net,Open,Medium,,,
2624,anthonyharmon@example.net,Pending Customer Response,Low,2023-06-01 17:46:16,,
2625,castanedaamanda@example.org,Pending Customer Response,Critical,2023-06-01 18:00:18,,
2626,adaniels@example.org,Open,Medium,,,
2627,clarktoni@example.net,Pending Customer Response,High,2023-06-01 12:45:21,,
2628,jason32@example.com,Pending Customer Response,Low,2023-06-01 09:25:22,,
2629,angela74@example.org,Closed,High,2023-06-01 17:57:23,2023-06-01 01:18:23,2.0
2630,tmiller@example.org,Closed,Critical,2023-06-01 14:13:25,2023-06-01 18:47:25,5.0
2631,coxaustin@example.net,Closed,High,2023-06-01 20:31:26,2023-06-01 12:10:26,3.0
2632,robinsonjill@example.net,Pending Customer Response,High,2023-06-01 08:53:28,,
2633,christopher39@example.com,Open,High,,,
2634,ramirezchristopher@example.com,Open,High,,,
2635,uwells@example.com,Open,Medium,,,
2636,ashleybright@example.net,Open,Medium,,,
2637,justin61@example.com,Closed,Medium,2023-06-01 22:03:34,2023-06-01 12:20:34,3.0
2638,hernandeztravis@example.org,Closed,Low,2023-06-01 17:22:35,2023-06-01 15:54:35,2.0
2639,michaelstewart@example.com,Closed,Critical,2023-06-01 01:48:36,2023-06-01 17:39:36,1.0
2640,linda55@example.org,Open,Low,,,
2641,julie40@example.net,Open,High,,,
2642,steven69@example.com,Open,High,,,
2643,anthony43@example.com,Pending Customer Response,Low,2023-06-01 16:01:43,,
2644,cacevedo@example.net,Closed,High,2023-06-01 08:14:45,2023-06-01 04:17:45,3.0
2645,jason56@example.org,Closed,Medium,2023-06-01 18:15:45,2023-06-01 18:45:45,1.0
2646,alexandracollins@example.org,Closed,Low,2023-06-01 18:59:46,2023-06-01 22:25:46,3.0
2647,ashley56@example.com,Open,Medium,,,
2648,jamesrollins@example.net,Pending Customer Response,Medium,2023-06-01 10:27:47,,
2649,hclark@example.org,Closed,Low,2023-05-31 23:25:48,2023-06-01 21:43:48,4.0
2650,imays@example.org,Closed,High,2023-06-01 06:59:50,2023-06-01 19:31:50,3.0
2651,ambersanchez@example.org,Closed,Critical,2023-06-01 12:03:52,2023-06-01 02:10:52,1.0
2652,ibaird@example.com,Closed,Critical,2023-06-01 22:20:52,2023-06-01 18:55:52,3.0
2653,sheppardkimberly@example.com,Open,Medium,,,
2654,brettortega@example.net,Pending Customer Response,High,2023-06-01 13:01:54,,
2655,gabriella01@example.org,Open,Low,,,
2656,michaeldavis@example.net,Pending Customer Response,Low,2023-06-01 16:34:55,,
2657,hurleyrebecca@example.org,Closed,Medium,2023-06-01 00:28:56,2023-06-01 02:48:56,5.0
2658,dgeorge@example.com,Pending Customer Response,Low,2023-06-01 22:38:58,,
2659,hernandezbrenda@example.org,Open,Medium,,,
2660,jacksonadam@example.com,Pending Customer Response,Low,2023-06-01 22:11:01,,
2661,dillonsteven@example.com,Closed,High,2023-06-01 18:47:02,2023-05-31 22:51:02,4.0
2662,brandon35@example.org,Closed,Low,2023-06-01 09:06:02,2023-06-01 12:34:02,3.0
2663,james29@example.com,Pending Customer Response,Low,2023-06-01 02:36:04,,
2664,brianadams@example.com,Open,Medium,,,
2665,williampage@example.com,Pending Customer Response,High,2023-06-01 15:01:07,,
2666,fischermark@example.org,Pending Customer Response,Medium,2023-06-01 14:35:09,,
2667,murraywesley@example.org,Open,Low,,,
2668,qjackson@example.com,Open,High,,,
2669,landrade@example.org,Open,High,,,
2670,cathybarry@example.com,Pending Customer Response,Critical,2023-05-31 23:20:15,,
2671,lschmitt@example.net,Closed,Medium,2023-06-01 03:23:16,2023-06-01 01:39:16,2.0
2672,yvonne90@example.org,Pending Customer Response,Medium,2023-06-01 15:22:17,,
2673,bwagner@example.org,Pending Customer Response,Low,2023-06-01 16:50:19,,
2674,michaelrusso@example.com,Closed,Medium,2023-06-01 08:32:21,2023-06-01 01:04:21,1.0
2675,jeffreyperez@example.com,Pending Customer Response,Critical,2023-06-01 07:59:23,,
2676,smithandrew@example.net,Open,Medium,,,
2677,diana15@example.net,Open,High,,,
2678,johnpope@example.net,Open,Low,,,
2679,allisonjason@example.com,Closed,Critical,2023-05-31 23:12:27,2023-06-01 13:59:27,3.0
2680,benjaminjim@example.org,Closed,Low,2023-06-01 09:06:28,2023-06-01 19:18:28,3.0
2681,heather44@example.net,Open,Low,,,
2682,gregory50@example.net,Pending Customer Response,Critical,2023-06-01 22:02:29,,
2683,amandacooper@example.org,Closed,Medium,2023-06-01 05:54:31,2023-06-01 09:07:31,2.0
2684,xcummings@example.org,Closed,Critical,2023-06-01 09:19:33,2023-06-01 03:19:33,4.0
2685,peckashley@example.net,Open,High,,,
2686,galvanheather@example.org,Open,High,,,
2687,joelgreen@example.net,Closed,High,2023-06-01 09:44:38,2023-06-01 06:43:38,2.0
2688,frankcopeland@example.net,Pending Customer Response,High,2023-06-01 18:20:40,,
2689,pamelawilliams@example.net,Open,Low,,,
2690,kaitlin13@example.org,Open,Low,,,
2691,jamesparrish@example.com,Open,Low,,,
2692,christinadominguez@example.net,Open,High,,,
2693,jennifer82@example.com,Pending Customer Response,High,2023-06-01 04:31:48,,
2694,jonesmelissa@example.net,Pending Customer Response,Medium,2023-05-31 23:22:49,,
2695,robertstiffany@example.org,Pending Customer Response,High,2023-06-01 20:02:50,,
2696,pryan@example.net,Closed,Medium,2023-06-01 14:48:52,2023-06-01 17:04:52,2.0
2697,christopherclark@example.net,Open,Medium,,,
2698,ccarlson@example.net,Pending Customer Response,Critical,2023-06-01 06:30:55,,
2699,harrisrichard@example.net,Closed,Low,2023-06-01 12:54:56,2023-05-31 23:08:56,2.0
2700,nsmith@example.com,Open,Low,,,
2701,scott90@example.org,Closed,Critical,2023-06-01 03:02:58,2023-06-01 13:34:58,1.0
2702,pearsonjanice@example.com,Closed,Critical,2023-06-01 21:23:58,2023-06-01 05:46:58,3.0
2703,yjackson@example.com,Closed,Critical,2023-06-01 22:03:00,2023-06-01 15:28:00,5.0
2704,lawsonkevin@example.com,Pending Customer Response,High,2023-06-01 20:32:01,,
2705,wdunn@example.com,Closed,Low,2023-06-01 01:34:03,2023-06-01 05:36:03,4.0
2706,vasquezmarcus@example.com,Open,Critical,,,
2707,hebertjohnathan@example.net,Pending Customer Response,Medium,2023-06-01 16:51:05,,
2708,sheila61@example.net,Open,Critical,,,
2709,felicialindsey@example.com,Open,Low,,,
2710,mlopez@example.com,Pending Customer Response,Critical,2023-06-01 13:16:10,,
2711,briana26@example.net,Pending Customer Response,High,2023-06-01 18:27:12,,
2712,rbarrera@example.com,Closed,Medium,2023-06-01 18:01:14,2023-06-01 15:39:14,3.0
2713,traciestout@example.com,Open,Low,,,
2714,marysmith@example.org,Open,Medium,,,
2715,marissawilliamson@example.com,Pending Customer Response,Medium,2023-06-01 14:09:17,,
2716,seanclark@example.org,Closed,Low,2023-05-31 23:04:19,2023-06-01 21:41:19,3.0
2717,kennethjones@example.org,Pending Customer Response,High,2023-06-01 00:00:20,,
2718,cwerner@example.com,Closed,Critical,2023-06-01 03:57:21,2023-06-01 08:19:21,5.0
2719,perezrose@example.net,Open,Medium,,,
2720,ckramer@example.net,Open,Low,,,
2721,taylormccormick@example.com,Pending Customer Response,Low,2023-06-01 00:31:25,,
2722,kennedymatthew@example.com,Open,Medium,,,
2723,holtdiana@example.net,Pending Customer Response,Low,2023-06-01 14:38:28,,
2724,browncrystal@example.com,Open,Medium,,,
2725,dalestrong@example.com,Open,High,,,
2726,careyjay@example.com,Pending Customer Response,Medium,2023-06-01 11:59:32,,
2727,christinahicks@example.com,Closed,Medium,2023-06-01 14:36:34,2023-06-01 00:38:34,4.0
2728,tiffany64@example.org,Open,Low,,,
2729,rosalesbarbara@example.net,Closed,High,2023-06-01 16:39:36,2023-06-01 03:10:36,3.0
2730,whitegregory@example.com,Closed,Low,2023-06-01 22:26:38,2023-06-01 10:47:38,3.0
2731,emilymiles@example.org,Pending Customer Response,Critical,2023-06-01 17:27:40,,
2732,charleneoconnor@example.com,Pending Customer Response,Medium,2023-06-01 22:44:41,,
2733,hwilson@example.org,Open,Critical,,,
2734,andrew86@example.net,Closed,High,2023-06-01 07:11:43,2023-06-01 19:42:43,1.0
2735,wgraves@example.net,Pending Customer Response,High,2023-06-01 01:21:45,,
2736,francisco96@example.net,Pending Customer Response,Low,2023-06-01 03:45:46,,
2737,ksteele@example.net,Closed,Low,2023-06-01 19:51:46,2023-06-01 19:51:46,2.0
2738,mary79@example.com,Open,Critical,,,
2739,joyce48@example.net,Closed,Low,2023-06-01 16:51:48,2023-06-01 17:04:48,5.0
2740,cooperrobert@example.net,Closed,Medium,2023-06-01 15:13:49,2023-06-01 16:13:49,2.0
2741,theresamartinez@example.com,Open,High,,,
2742,lmiller@example.org,Closed,Critical,2023-06-01 22:14:52,2023-06-01 08:26:52,1.0
2743,vanessamcdaniel@example.net,Pending Customer Response,Critical,2023-06-01 11:35:52,,
2744,penningtonangela@example.net,Pending Customer Response,Low,2023-06-01 22:02:54,,
2745,denise15@example.com,Pending Customer Response,Medium,2023-06-01 10:31:56,,
2746,david66@example.org,Pending Customer Response,Critical,2023-06-01 09:54:58,,
2747,alexandra41@example.com,Pending Customer Response,Medium,2023-06-01 03:12:59,,
2748,orodriguez@example.net,Open,Low,,,
2749,zavalaalexis@example.org,Pending Customer Response,High,2023-06-01 14:00:03,,
2750,boydchristina@example.net,Pending Customer Response,Low,2023-05-31 23:45:03,,
2751,werickson@example.net,Pending Customer Response,Critical,2023-06-01 05:35:05,,
2752,kaylagallagher@example.org,Closed,Low,2023-06-01 08:46:06,2023-06-01 20:37:06,4.0
2753,pagecheryl@example.com,Closed,Medium,2023-06-01 12:42:07,2023-06-01 16:06:07,1.0
2754,smithdaniel@example.com,Closed,Low,2023-05-31 23:17:09,2023-06-01 17:52:09,1.0
2755,fredericksalazar@example.com,Closed,Critical,2023-06-01 15:16:11,2023-06-01 18:03:11,1.0
2756,clifford26@example.com,Closed,High,2023-06-01 03:12:12,2023-06-01 01:14:12,5.0
2757,rdean@example.com,Pending Customer Response,Critical,2023-06-01 17:18:13,,
2758,qrobinson@example.net,Pending Customer Response,Critical,2023-06-01 06:48:14,,
2759,gary67@example.com,Pending Customer Response,Medium,2023-06-01 05:31:15,,
2760,raymondramirez@example.com,Closed,Medium,2023-06-01 07:26:16,2023-06-01 09:02:16,1.0
2761,nbonilla@example.net,Pending Customer Response,High,2023-06-01 19:43:17,,
2762,emay@example.net,Pending Customer Response,Critical,2023-06-01 16:21:18,,
2763,carlospatel@example.net,Closed,High,2023-06-01 11:16:19,2023-06-01 22:11:19,3.0
2764,allenkelsey@example.com,Pending Customer Response,Critical,2023-06-01 08:46:21,,
2765,pwalker@example.org,Pending Customer Response,Low,2023-06-01 05:39:23,,
2766,wardnathan@example.org,Pending Customer Response,Low,2023-06-01 04:13:24,,
2767,kkelly@example.net,Closed,High,2023-06-01 08:53:26,2023-06-01 18:06:26,5.0
2768,sanfordjoshua@example.org,Pending Customer Response,Medium,2023-06-01 12:05:26,,
2769,vwalker@example.org,Open,Medium,,,
2770,baileystephen@example.net,Open,Critical,,,
2771,martinezchristopher@example.net,Closed,Critical,2023-06-01 03:36:31,2023-06-01 14:00:31,3.0
2772,mwilliams@example.org,Open,Medium,,,
2773,kimberlylawrence@example.org,Closed,Critical,2023-06-01 08:07:33,2023-06-01 14:20:33,5.0
2774,lbrooks@example.org,Closed,Low,2023-06-01 07:50:35,2023-06-01 18:02:35,3.0
2775,johnsonisabel@example.com,Pending Customer Response,High,2023-06-01 07:47:36,,
2776,ygarza@example.com,Pending Customer Response,Low,2023-06-01 05:52:38,,
2777,timothy65@example.com,Pending Customer Response,Low,2023-06-01 10:52:39,,
2778,millererika@example.com,Open,Critical,,,
2779,benjamin19@example.com,Pending Customer Response,Low,2023-06-01 06:06:43,,
2780,rossthomas@example.org,Closed,Medium,2023-06-01 17:04:44,2023-06-01 20:51:44,3.0
2781,kaitlyn24@example.org,Closed,High,2023-06-01 00:46:46,2023-06-01 18:26:46,5.0
2782,deannagibbs@example.net,Pending Customer Response,Medium,2023-06-01 19:04:47,,
2783,gary52@example.com,Open,Medium,,,
2784,scottdixon@example.org,Closed,High,2023-06-01 01:45:51,2023-06-01 16:34:51,5.0
2785,vstewart@example.org,Pending Customer Response,High,2023-06-01 19:35:52,,
2786,christopher50@example.com,Open,Critical,,,
2787,patriciaherrera@example.net,Pending Customer Response,Critical,2023-06-01 05:17:54,,
2788,riddlematthew@example.org,Closed,Critical,2023-06-01 16:20:56,2023-06-01 05:39:56,2.0
2789,brianna34@example.com,Open,Medium,,,
2790,davidhunter@example.net,Open,Critical,,,
2791,richard85@example.com,Open,Medium,,,
2792,valeriekoch@example.net,Open,Medium,,,
2793,mark12@example.com,Pending Customer Response,Critical,2023-06-01 14:11:01,,
2794,jamesspencer@example.com,Open,Low,,,
2795,jessica95@example.com,Pending Customer Response,Medium,2023-06-01 08:18:04,,
2796,edwardsandrew@example.org,Closed,High,2023-06-01 19:52:06,2023-06-01 10:25:06,5.0
2797,kvasquez@example.org,Pending Customer Response,Medium,2023-06-01 05:53:07,,
2798,carlos11@example.com,Pending Customer Response,Low,2023-06-01 18:41:08,,
2799,whitney80@example.com,Open,High,,,
2800,michaelparker@example.org,Pending Customer Response,Low,2023-06-01 14:40:11,,
2801,cindy05@example.org,Closed,Low,2023-06-01 07:20:12,2023-06-01 15:07:12,4.0
2802,melissa99@example.com,Closed,Critical,2023-06-01 22:30:14,2023-06-01 12:43:14,5.0
2803,estradapaul@example.org,Open,Low,,,
2804,stewartmackenzie@example.org,Closed,Medium,2023-06-01 03:33:15,2023-06-01 10:32:15,4.0
2805,kendra89@example.net,Pending Customer Response,High,2023-06-01 05:12:16,,
2806,heidishepherd@example.org,Pending Customer Response,High,2023-06-01 20:54:17,,
2807,xphillips@example.net,Pending Customer Response,Low,2023-06-01 06:01:17,,
2808,leejulie@example.org,Closed,Critical,2023-06-01 07:11:19,2023-06-01 20:07:19,5.0
2809,amclaughlin@example.com,Closed,Critical,2023-06-01 17:01:21,2023-06-01 18:41:21,5.0
2810,tbeck@example.org,Closed,Low,2023-06-01 10:18:23,2023-06-01 14:32:23,3.0
2811,kenneth43@example.com,Closed,Critical,2023-06-01 11:29:24,2023-06-01 11:15:24,3.0
2812,lhernandez@example.net,Closed,Critical,2023-06-01 07:17:25,2023-06-01 14:10:25,3.0
2813,frosterin@example.net,Open,Low,,,
2814,pguerrero@example.net,Pending Customer Response,Low,2023-06-01 17:52:28,,
2815,whitematthew@example.net,Open,Medium,,,
2816,kristinajohnson@example.com,Closed,High,2023-06-01 15:30:31,2023-06-01 01:42:31,1.0
2817,ricardo06@example.com,Pending Customer Response,Low,2023-06-01 16:04:33,,
2818,zbarrera@example.com,Closed,Low,2023-05-31 23:29:33,2023-06-01 07:27:33,5.0
2819,mark33@example.com,Closed,Medium,2023-06-01 15:10:35,2023-06-01 18:40:35,3.0
2820,pgreen@example.com,Open,High,,,
2821,wilsonsarah@example.org,Closed,Critical,2023-06-01 19:47:37,2023-06-01 01:22:37,5.0
2822,mileschad@example.org,Open,High,,,
2823,mercadoalexander@example.net,Closed,Critical,2023-06-01 02:08:40,2023-06-01 06:04:40,2.0
2824,kwaters@example.com,Open,Low,,,
2825,uhale@example.org,Pending Customer Response,Medium,2023-06-01 12:45:44,,
2826,frankcarey@example.org,Open,Medium,,,
2827,pramirez@example.net,Open,High,,,
2828,vmartinez@example.com,Open,High,,,
2829,tdonaldson@example.org,Closed,Medium,2023-06-01 05:50:51,2023-06-01 09:16:51,3.0
2830,colleenwilson@example.org,Pending Customer Response,Low,2023-06-01 00:05:52,,
